id,datetime,url,label,summary,cause,effect,sentiment,coins_mentioned
401,2023-04-24,https://cryptonews.com/news/bitcoin-volatility-index-hits-6-week-lows-despite-looming-macro-risk-events-watch-these-key-btc-price-levels.htm,1,"Bitcoin's implied volatility index DVOL dropped to 52, its lowest level since March 8th, despite BTC pulling back from 10-month highs above $31,000 to the mid-$27,000s. Major macro events are approaching including US GDP data, Fed's inflation gauge, big tech earnings, and a likely 25bps Fed rate hike. The volatility drop suggests traders expect Bitcoin to consolidate in the $25,000-$30,000 range rather than continue aggressive upward moves. Key support levels are identified at $26,500 and $25,200-400, while resistance sits at $28,800-$29,300.","Upcoming macro risk events including US GDP release, Core PCE inflation data, major tech earnings from Amazon/Apple/Microsoft/Google, and expected Fed rate hike of 25bps to 5.0-5.25%","Bitcoin price pulled back from above $31,000 to mid-$27,000s, DVOL volatility index fell to 52 (lowest since March 8th), market expectations for consolidation in $25,000-$30,000 range rather than continued aggressive gains",mixed,BTC
402,2023-04-24,https://cryptonews.com/news/daily-bitcoin-network-transaction-spike-near-record-highs-what-means-for-btc-price.htm,1,"Bitcoin network recorded its third-highest daily transaction count in history at 432,613 transactions on April 23rd, despite BTC price pulling back from $31,000 highs to around $27,300. Strong network activity and seven out of eight bear market recovery indicators flashing green suggest Bitcoin is in early stages of a new bull run. The article analyzes potential price targets for the next cycle, with models suggesting Bitcoin could reach $165,000 to $500,000 based on historical patterns and various pricing models.","Record-high Bitcoin network activity, improving on-chain metrics, expectations of Fed rate tightening cycle ending, oversold conditions from FTX collapse recovery, and safe-haven demand amid banking sector concerns","BTC price trading at $27,300 with support at $27,000, down from recent highs above $31,000, but up 65% year-to-date. Seven of eight bear market recovery indicators flashing green for first time in over two years",bullish,BTC
403,2023-04-24,https://cryptonews.com/news/bloomberg-analysts-bitcoin-halving-can-send-btc-past-50000-heres-why.htm,1,"A Bloomberg Intelligence report predicts Bitcoin could rally past $50,000 over the next year as the effect of the upcoming April 2024 halving kicks in. Bitcoin has already risen 66% this year and is consolidating below $28,000, but analysts believe the halving is only 50% priced in by the market. While some experts predict significant upside potential of 80% or more, others suggest investors should expect an accumulation phase of approximately 350 days before a breakout. However, analysts warn that Bitcoin may not see the same growth as previous cycles due to increased market size and competition.","The upcoming Bitcoin halving expected in April 2024, which will cut mining rewards from 6.25 BTC to 3.125 BTC, with the halving being only 50% priced in by the market according to analysts","Bitcoin has risen 66% this year and is consolidating below $28,000, with predictions of a potential rally to $50,000 (representing another 80% increase) over the next 12 months",bullish,BTC
404,2023-04-25,https://cryptonews.com/news/el-salvador-begins-bitcoin-lightning-dev-courses-who-are-rockstar-teachers.htm,1,"El Salvador's government has launched CUBO+, a state-backed Bitcoin and Lightning Network developer training program with 54 students beginning classes on April 24, 2023. The program includes a preparatory phase covering economics and monetary theory lasting until June, followed by intensive coding bootcamp in July and mentorship from August to October. The course is funded by Tether and Fulgur Ventures, targeting university students with the goal of training Bitcoin developers and offering fellowships for qualified participants.",El Salvador government launching state-backed Bitcoin developer training program,No specific price movements or market effects mentioned in the article,bullish,"BTC,USDT"
405,2023-04-25,https://cryptonews.com/news/bitcoin-bounces-sharply-from-50dma-reclaims-28k-btc-bulls-eye-retest-of-these-key-upside-levels.htm,1,"Bitcoin price rebounded strongly above $28,000 for the first time in four days, gaining over 2.5% to reach the $28,200s. The recovery was driven by technical buying near the 50-Day Moving Average and support levels around $27,000. A Bloomberg trading signal suggests Bitcoin could rally to $31,000 within the next few days based on historical patterns. The bullish outlook is supported by expectations that the Fed's tightening cycle is nearly over, with potential rate cuts later this year.","Technical buying ahead of the 50-Day Moving Average in the $27,200s and support at recent lows above $27,000, combined with expectations that the Fed's tightening cycle is nearly complete","Bitcoin surged more than 2.5% to the $28,200s, breaking above $28,000 for the first time in four days. Historical trading patterns suggest potential rally to $31,000 within the next three days",bullish,BTC
406,2023-04-26,https://cryptonews.com/news/cathie-woods-ark-invest-buys-87-million-coinbase-stock-files-third-bitcoin-etf-application-amid-sec-lawsuit.htm,1,"ARK Invest purchased $8.7 million worth of Coinbase stock while filing their third application for a Bitcoin ETF with the SEC. The purchase was made through multiple ARK ETFs, adding 157,043 Coinbase shares to their holdings. Coinbase stock closed slightly lower on Tuesday but bounced up 7% in pre-market trading Wednesday. Despite previous SEC denials, ARK continues pursuing Bitcoin ETF approval, with analysts predicting potential approval in early summer 2023.","ARK Invest's $8.7 million purchase of Coinbase stock and their third Bitcoin ETF application filing, combined with analyst predictions of potential SEC approval in early summer 2023",Coinbase stock ended Tuesday slightly lower but gained approximately 7% in Wednesday pre-market trading,bullish,BTC
407,2023-04-26,https://cryptonews.com/news/bitcoin-hits-all-time-high-in-argentinian-pesos-will-inflation-spark-btc-adoption.htm,1,"Bitcoin has reached an all-time high in Argentinian pesos due to the peso's severe devaluation from spiraling inflation exceeding 100% annually. While BTC trades for around ARS 6.33 million on international exchanges (equivalent to $28,000 USD), some local Argentine brokers are charging up to ARS 13.5 million ($61,000+) per Bitcoin. The extreme price premium reflects Argentines' desperate flight from their collapsing fiat currency, with USD purchase caps driving citizens toward cryptocurrency markets.","Spiraling inflation in Argentina exceeding 100% annually (7.58% daily), peso devaluation, USD purchase restrictions, and political uncertainty with upcoming elections driving citizens away from the Argentine peso","Bitcoin hit all-time high in Argentine pesos at ARS 6.33 million on international exchanges, while local brokers charge premium prices up to ARS 13.5 million ($61,000+) per BTC compared to $28,000 USD global price",mixed,BTC
408,2023-04-27,https://cryptonews.com/news/wild-bitcoin-price-swings-trigger-150-million-liquidations-btc-futures-market-here-are-key-themes-driving-market-right-now.htm,0,"Bitcoin experienced extreme volatility on Wednesday with intraday swings over 9%, reaching highs above $30,000 before falling to lows in the $27,200s, ultimately ending flat around $28,500. The wild price action led to over $150 million in leveraged Bitcoin futures liquidations, the largest in three months. Despite the volatility, Bitcoin found strong support at the low $27,000s level and technical indicators suggest potential upside momentum.","Renewed banking crisis fears after First Republic Bank reported $100 billion in customer withdrawals, sparking concerns about regional US bank solvency and broader economic recession risks, combined with expectations of Federal Reserve rate cuts later this year.","Bitcoin swung over 9% intraday from highs above $30,000 to lows in the $27,200s before settling around $28,500. Over $150 million in leveraged Bitcoin futures positions were liquidated, marking the biggest liquidation day in three months.",bullish,BTC
409,2023-04-27,https://cryptonews.com/news/leverage-declining-bitcoin-market-heres-why-that-bullish-for-btc-price.htm,0,"Bitcoin's Estimated Leverage Ratio (ELR) has fallen to its lowest level since December 2021 at 0.195, indicating that volatility-inducing speculators are being washed out of the market. This deleveraging suggests Bitcoin may experience calmer waters ahead, as lower leverage typically reduces market volatility. Bitcoin options implied volatility is near historic lows in the 45-55% range, supporting expectations of reduced volatility. The washing out of speculators and 'Bitcoin tourists' has historically coincided with market bottoms before subsequent recoveries.","Washing out of volatility-inducing speculators and leverage reduction in the Bitcoin market, following wild liquidation-induced swings","Bitcoin's Estimated Leverage Ratio dropped to 0.195 (lowest since December 2021), implied volatility near historic lows at 45-55%, futures open interest to market cap ratio decreased from 0.03 to 0.0176",bullish,BTC
410,2023-04-27,https://cryptonews.com/news/apple-will-remove-bitcoin-whitepaper-from-macbooks-next-update-heres-why.htm,0,"Apple removed the Bitcoin whitepaper from the latest macOS beta after it had been hidden in system files for five years, likely as an inside joke among engineers. Bitcoin is currently trading at $29,036 with a 2% daily increase, recovering from recent lows below $28,000. The price improvement from $27,265.90 on April 22 has led some to believe the bear market has ended. A California court ruling against Apple's payment restrictions could benefit cryptocurrency iOS apps.","Growing support of digital assets and Bitcoin's aggressive rebound after breaking below $28,000, though specific factors driving the uptrend are unclear","Bitcoin price increased 2% to $29,036, recovering from April 22 price of $27,265.90 and recent lows below $28,000. The uptrend affected the broader crypto market with altcoins following similar price trajectories.",bullish,BTC
411,2023-04-27,https://cryptonews.com/news/bitcoin-bulls-prepare-for-btc-price-blowout-above-30k.htm,0,"Bitcoin is trading in the mid-$29,000s, up over 6% in 24 hours and rebounding nearly 10% from its 50-Day Moving Average support around $27,000. Analysts are bullish on Bitcoin breaking above the psychological $30,000 level, driven by banking crisis safe-haven demand and positive correlation with surging tech stocks. Technical analysis suggests Bitcoin is following a similar pattern to its 2019 rally, with some analysts predicting an impulsive move toward $50,000. Long-term models like Stock-to-Flow and Rainbow Chart indicate Bitcoin could reach $200-500K in the next bull cycle, representing 7-20x gains from current levels.","Banking crisis concerns with First Republic creating safe-haven demand for Bitcoin, surging tech stocks (positive correlation), strong technical rebounds from key moving averages, and historical cycle analysis suggesting Bitcoin is in early stages of next bull market.","Bitcoin price up over 6% in 24 hours to mid-$29,000s, rebounded nearly 10% from $27,000 support level, though still down 4.5% from recent highs above $31,000. Bulls preparing for breakout above $30,000 with potential targets at $32,500-$33,000, then $50,000, and long-term projections of $200-500K.",bullish,BTC
412,2023-04-28,https://cryptonews.com/news/largest-bitcoin-fraud-scheme-results-34b-penalty-ordered-by-cftc.htm,0,"A US judge ordered a record-breaking $3.4 billion penalty against Cornelius Johannes Steynberg, CEO of Mirror Trading International, for operating a fraudulent Bitcoin investment scheme. From May 2018 to March 2021, Steynberg collected 29,421 BTC worth over $1.7 billion from 23,000 investors through a multilevel marketing scheme. The CFTC called this the largest fraudulent scheme involving Bitcoin in any CFTC case. The ruling comes amid an aggressive regulatory crackdown on the crypto industry following FTX's collapse, with regulators also targeting Binance and Coinbase.",Record $3.4 billion penalty in major Bitcoin fraud case and escalating regulatory crackdown on crypto exchanges including Binance and Coinbase by CFTC and SEC,"The collected Bitcoin stash that was worth over $1.7 billion during the fraud period is now worth approximately $867 million, indicating significant value decline",bearish,BTC
413,2023-04-28,https://cryptonews.com/news/russian-bitcoin-wallets-unmasked-by-anonymous-hacker-heres-what-happened.htm,0,"Blockchain intelligence firm Chainalysis revealed that nearly 1,000 Bitcoin wallet addresses belonging to Russian intelligence agencies (GRU, SVR, FSB) were exposed by anonymous hackers. The hackers spent over $300,000 worth of Bitcoin to publish messages on-chain exposing these wallets. After Russia's invasion of Ukraine in February 2022, the compromised wallets began sending funds as donations to Ukraine. Chainalysis later deleted their tweets and reports about the incident without explanation.","Exposure of Russian intelligence agency Bitcoin wallets by anonymous hackers who spent $300,000 in Bitcoin to publish revealing messages on-chain","No specific Bitcoin price movements mentioned, but $300,000 worth of Bitcoin was spent by hackers to expose the wallets, and compromised Russian wallets later donated funds to Ukraine",neutral,BTC
414,2023-04-28,https://cryptonews.com/news/bitcoin-btc-price-pauses-below-30k-here-where-it-could-headed-next.htm,0,"Bitcoin price remains largely unchanged in the mid-$29,000s on Friday, finding support at the $29,000 level and 21-Day Moving Average. Bulls are taking a breather ahead of the $30,000 psychological level as key macro events loom, including a Fed rate decision next week. Hot US economic data supports expectations for a 25 bps rate hike, but banking sector concerns suggest a pause in subsequent meetings. Chart analysis indicates the 2023 Bitcoin bull market remains healthy with potential for a rally towards $32,500-$33,000 resistance.","Hot US Core PCE inflation and Q1 Employment Cost Index data supporting case for Fed rate hike, combined with ongoing banking crisis concerns including First Republic FDIC receivership, and anticipation of Fed rate decision next week","Bitcoin price largely unchanged in mid-$29,000s, up 8.5% from monthly lows under $27,000 earlier in the week, trading in upper half of $26,500-$31,000 range established since mid-March",mixed,BTC
415,2023-04-30,https://cryptonews.com/news/lightning-labs-unveils-upgrade-boost-bitcoin-accessibility-for-billions-of-people-heres-how-it-works.htm,0,"Lightning Labs released an update to Litd, its Bitcoin Lightning Network node management tool, adding automated fee management, custodial accounts, and improved user permissions. The update aims to simplify Lightning Network usage for non-technical users by abstracting complex node management features. The release includes a new Lightning Terminal version with dynamic fee adjustments and account sharing capabilities to reduce complexity.",Lightning Labs released major updates to Litd node management tool to improve Bitcoin Lightning Network accessibility and user experience,"No specific price movements mentioned, but potential positive impact on Bitcoin Lightning Network adoption and usability",bullish,BTC
416,2023-05-02,https://cryptonews.com/news/bitcoin-daily-transactions-surge-record-highs-but-these-alternative-metrics-bode-less-well-for-btc-price.htm,0,"Bitcoin network transactions hit a record high of 682,099 on Monday, surpassing the previous 2019 record of 425,000, driven primarily by Bitcoin NFT ordinal inscriptions. While this surge boosted the network's hash rate to new highs around 440 EHS and generated significant fees, other key metrics like active addresses and new addresses have declined to multi-month lows. Bitcoin remains in consolidation mode within its $27,000-$31,000 range, with macro factors like US banking crisis and monetary policy having more immediate price impact than network metrics. Many analysts believe Bitcoin is in the early stages of a new bull market despite mixed on-chain signals.","Surge in Bitcoin NFT ordinal inscriptions driving record-high network transactions, combined with macro factors including US banking crisis, potential recession, and monetary policy outlook","Bitcoin network hash rate reached new record highs around 440 EHS, generated $7.4M in fees from ordinal NFTs, but price remains in consolidation between $27,000-$31,000 range",mixed,BTC
417,2023-05-02,https://cryptonews.com/news/can-bitcoin-btc-price-snap-its-recent-run-of-ugly-may-returns.htm,0,"Bitcoin has historically averaged 18.3% returns in May but faced significant losses in May 2021 (-35.38%) and 2022 (-15.56%). BTC is currently down 2% in early May 2023, trading around $28,600 despite being up 73% year-to-date. Multiple macro factors could impact Bitcoin including Fed rate decisions, banking sector stress with regional bank failures, and potential US debt ceiling crisis. Banking sector concerns are currently providing safe-haven demand for Bitcoin as investors seek alternatives to traditional financial systems.","Multiple macro factors including US banking sector stress with regional bank failures (First Republic, PacWest Bancorp, Western Alliance Bancorp down 25% each), potential Fed rate hikes, declining US liquidity, and rising US debt default risks","Bitcoin down 2% in early May to $28,600s but up over 2% on Tuesday due to bank-related safe-haven buying; regional banking index fell 5.5% on Tuesday to lowest levels since late-2020",mixed,BTC
418,2023-05-02,https://cryptonews.com/news/el-salvadors-bitcoin-city-has-not-been-shelved-say-bukele-linked-bitcoiners.htm,0,"An El Salvador government-linked organization refuted claims that the country's Bitcoin City project has been cancelled, despite rumors circulating on Twitter suggesting the Ministry of Public Works confirmed the project doesn't exist. The organization stated that advanced plans exist but haven't been formalized or submitted for ministerial review yet. Critics point out that original proposals claimed work would begin in 2022, and President Bukele has been less vocal about Bitcoin recently during the crypto winter.","Conflicting reports about the status of El Salvador's Bitcoin City project, with rumors of cancellation being disputed by government-linked organizations","No specific price changes mentioned, but potential uncertainty around El Salvador's Bitcoin adoption initiatives and scaled-back BTC-related projects during crypto winter",mixed,BTC
419,2023-05-03,https://cryptonews.com/news/himalayan-kingdom-of-bhutan-discloses-secret-bitcoin-mining-activities.htm,0,"Bhutan's Royal Government investment arm DHI has been mining Bitcoin since BTC was priced at $5,000, focusing on sustainable mining using the country's hydroelectric power. The company has experienced no losses in digital asset investments and has partnered with Bitdeer Technologies to establish a $500 million fund for carbon-neutral mining operations. DHI holds Bitcoin anticipating price increases following the 2024 halving event.","Bhutan's government investment arm DHI revealing early Bitcoin mining operations and partnership with Bitdeer for sustainable mining, combined with anticipation of post-2024 halving price surge","No specific current price movements mentioned, but DHI holding Bitcoin in anticipation of price surge after 2024 halving event",bullish,"BTC,ETH"
420,2023-05-03,https://cryptonews.com/news/bitcoin-back-above-29000-post-fed-as-markets-bet-on-rate-cuts-where-next-for-the-btc-price.htm,0,"Bitcoin recovered above $29,000 and its key moving averages following the Federal Reserve's 25 basis point rate hike to 5.0-5.25%. Markets are now betting the Fed will begin cutting rates in the second half of 2023, which is boosting Bitcoin sentiment. Despite a 3% intraday swing, liquidations remained subdued at $34 million, suggesting the Fed meeting didn't cause major market disruption. Bitcoin remains within its recent $27,000-$31,000 range but could potentially break higher toward $31,000 if it maintains momentum.","US Federal Reserve raised interest rates by 25 basis points to 5.0-5.25% range, with markets interpreting this as likely the last hike in the current cycle and expecting rate cuts in the second half of 2023","Bitcoin rose 1.5% on the day and more than 3% from session lows in the low-$28,000s, recovering above $29,000 and its 21 and 50-day moving averages. Liquidations were subdued at $34 million despite the 3% intraday swing.",bullish,BTC
421,2023-05-04,https://cryptonews.com/news/bitcoin-consolidates-ahead-of-key-us-jobs-data-but-falling-yields-could-signal-incoming-btc-price-pump.htm,1,"Bitcoin continues to consolidate around $29,000 within the $27,000-$31,000 range established since March, showing market indecision ahead of US jobs data. The Fed raised rates by 25 bps to 5.0-5.25% but this may be the last hike due to weakening economic conditions and banking sector troubles. US Treasury yields are falling with the 2-year hitting one-month lows under 3.7%, which historically creates favorable conditions for Bitcoin. The combination of potential Fed rate cuts, declining yields, and safe-haven demand from banking instability suggests risks are tilted toward a Bitcoin price pump rather than further declines.","Federal Reserve 25 bps rate hike to 5.0-5.25%, weakening US economic conditions including banking sector troubles (Fourth major bank failure with First Republic), falling US Treasury yields, and expectations of future Fed rate cuts due to recession risks.","Bitcoin consolidating around $29,000 within $27,000-$31,000 range with low volatility, US Treasury yields hitting fresh lows (2-year under 3.7%, 10-year threatening break below 3.3%), creating more favorable macro conditions for potential Bitcoin price increases.",bullish,BTC
422,2023-05-04,https://cryptonews.com/news/blockstream-infrastructure-firm-foresees-rapid-growth-bitcoins-layer-2-technologies.htm,1,"A Blockstream engineer predicts a 'Cambrian explosion' in Bitcoin layer 2 technology development, driven by upcoming updates like Bitcoin Improvement Proposal 118 (SIGHASH_ANYPREVOUT) and the Simplicity programming language. The comments were made at Consensus 2023 conference, highlighting optimism for Bitcoin's second layer ecosystem growth. Bitcoin already has developed layer 2 networks including Lightning Network, Liquid sidechain, Fedimint and Cashu.",Upcoming Bitcoin updates including BIP 118 (SIGHASH_ANYPREVOUT) and Simplicity programming language expected to enable rapid growth in layer 2 technologies,"No specific price movements mentioned, but positive sentiment expressed about future Bitcoin layer 2 development and ecosystem expansion",bullish,BTC
423,2023-05-04,https://cryptonews.com/news/former-coinbase-cto-loses-1-million-bitcoin-bet-warns-about-us-hyperinflation.htm,1,"Balaji Srinivasan, former Coinbase CTO, settled his $1 million bet early that Bitcoin would reach $1 million in 90 days, donating the money instead to Bitcoin development. He made the bet not to profit but to draw attention to what he believes is an impending hyperinflation crisis in the US economy. Srinivasan warns that the current banking crisis is actually a 'fiat crisis' that could lead to loss of faith in the US financial system and capital flight to assets like Bitcoin and gold.","Srinivasan's warning about hyperinflation and systemic economic problems, including banking crisis concerns and his belief that the Federal Reserve's money printing will cause a fiat currency crisis","Bitcoin was trading around $26,000 when the original bet was made in March; Srinivasan positioned Bitcoin as a hedge against dollar devaluation and fiat crisis, though he settled the $1M bet early without Bitcoin reaching the predicted price",bullish,BTC
424,2023-05-05,https://cryptonews.com/news/uk-regulator-descends-upon-illegal-crypto-atms-latest-raid.htm,0,"The UK's Financial Conduct Authority (FCA) conducted inspections of illegal cryptocurrency ATMs in Exeter, Nottingham and Sheffield as part of an ongoing crackdown. The FCA stated that crypto ATMs operating without registration are illegal and are used by criminals for money laundering. No crypto ATM operators are currently registered with the FCA, despite 17 bitcoin ATMs operating in the UK. This follows previous raids in Leeds in February and represents the UK's continued regulatory tightening on the crypto sector.",UK regulatory crackdown on illegal cryptocurrency ATMs and stricter enforcement of registration requirements for crypto operators,"No specific price movements mentioned, but regulatory pressure and enforcement actions against crypto infrastructure",bearish,BTC
425,2023-05-06,https://cryptonews.com/news/bitcoin-transaction-fees-surge-to-2-year-highs-where-next-for-the-btc-price.htm,1,"Bitcoin transaction fees surged to a nearly two-year high of $10 due to the BRC-20 token craze and meme coin trading activity. The network saw record-breaking daily transactions of 680,000 and hash rates reaching 440 Exahashes per second. Despite short-term focus on macro factors, Bitcoin appears positioned for potential upside with the Fed's tightening cycle ending and technical indicators suggesting a possible breakout above $30,000.","Renewed meme coin craze (PEPE and SPONGE) and surge in BRC-20 token transactions on Bitcoin network, combined with Fed's rate tightening cycle ending and US banking crisis concerns","Bitcoin transaction fees increased more than 10x from under $1 to nearly $10, daily transactions hit all-time high of 680,000, network hash rate reached record 440 Exahashes per second, addresses with non-zero BTC balance exceeded 46 million",bullish,"BTC,PEPE,SPONGE"
426,2023-05-09,https://cryptonews.com/news/third-time-charm-for-spot-bitcoin-etf-cboe-tries-again-find-out.htm,1,"Cboe Global Markets filed its third proposal to list and trade shares of a spot bitcoin ETF, specifically the ARK 21Shares Bitcoin ETF, after previous rejections in 2022 and 2021. The SEC has consistently denied spot bitcoin ETF proposals due to fraud and manipulation concerns, while approving bitcoin futures ETFs. Grayscale is currently challenging the SEC's rejection of their spot bitcoin ETF conversion in court, arguing the regulatory inconsistency between approving futures ETFs but not spot ETFs.",Cboe's third filing attempt for a spot bitcoin ETF and ongoing regulatory battle between Grayscale and the SEC over spot ETF approvals,"No specific price movements mentioned, but continued regulatory uncertainty around spot bitcoin ETF approvals",mixed,BTC
427,2023-05-09,https://cryptonews.com/news/bitcoin-network-in-flux-as-brc-20-craze-sends-transaction-fees-towards-multi-year-highs-what-next-for-btc-price.htm,1,"The Bitcoin network is experiencing significant flux due to the surge in popularity of BRC-20 tokens, a new Bitcoin-based token standard that launched just over a month ago. BRC-20 tokens are dominating Bitcoin blockchain activity, accounting for over 60% of transactions and causing Bitcoin transaction fees to spike to over $30 per transaction. While this benefits miners and could expand Bitcoin's utility beyond digital currency, the high fees are dampening user demand and weighing on Bitcoin sentiment. Bitcoin is trading in the mid-$27,000s near recent lows, with potential for further downside to $25,000s if support breaks.",Surge in popularity of BRC-20 tokens causing massive spike in Bitcoin transaction fees to over $30 per transaction and network congestion,"Bitcoin trading in mid-$27,000s below 50-day moving average near monthly lows, with potential retest of $25,000s support if $26,500-$27,000 area breaks",bearish,"BTC,ETH"
428,2023-05-09,https://cryptonews.com/news/bitcoin-based-meme-coin-growth-disrupts-binance-drives-up-fees.htm,1,"A surge in Bitcoin meme coins called BRC-20 tokens has caused Bitcoin transaction fees to skyrocket from $1-2 to as high as $30.9, reaching levels not seen since spring 2021. The fee explosion forced Binance to temporarily suspend Bitcoin withdrawals as their fixed withdrawal fees couldn't cover the actual network costs. The congestion is attributed to popular meme coins like Pepe and Ordi competing with regular transactions for blockchain space.","Rapid growth in meme coins (BRC-20 tokens) issued on the Bitcoin blockchain, including popular tokens like Pepe and Ordi, along with Bitcoin Ordinals NFTs competing for scarce blockspace","Bitcoin transaction fees surged from $1-2 to $19 on Sunday and $30.9 on Monday, reaching highest levels since spring 2021. Binance suspended Bitcoin withdrawals due to inability to cover actual network fees with their fixed withdrawal fees.",bearish,BTC
429,2023-05-10,https://cryptonews.com/news/what-latest-us-inflation-numbers-mean-for-bitcoin-btc-price.htm,1,"Bitcoin initially rallied to $28,300s following the release of US CPI data showing inflation dropped to 4.9% YoY, but then sharply reversed lower to under $27,000 within minutes, possibly due to US government movements of confiscated Silk Road Bitcoin holdings. The CPI data reduced expectations of further Fed rate hikes, with 95% odds of a pause in June and increased bets on rate cuts by December. Despite short-term technical weakness and potential downside to $25,000s support, the article maintains Bitcoin's longer-term bull market thesis remains intact due to expected easier monetary policy conditions.","US Consumer Price Index (CPI) showing inflation fell to 4.9% YoY in April (below 5.0% forecast), followed by US government movements of confiscated Silk Road Bitcoin holdings","Bitcoin initially rallied to session highs in $28,300s, then sharply dropped from above $28,000 to under $27,000 within minutes. Fed rate hike odds for June dropped to 5% from 20%, while rate cut expectations for December increased to 75% from 55%",mixed,BTC
430,2023-05-10,https://cryptonews.com/news/bitcoin-prices-crash-suddenly-rumors-of-us-govt-holdings-being-sold-off-whats-going-on.htm,1,"Speculation arose on Wednesday about potential US government Bitcoin sales from Silk Road-related holdings, causing Bitcoin to drop from $28,000 to under $27,000. The initial panic was triggered by a user's mistaken wallet labeling rather than actual government activity. The US government had previously sold over 9,800 Bitcoin in March for $215 million and plans to sell 41,500 more Bitcoin in four batches throughout the year. Bitcoin later recovered to around $27,700 after the false alarm was clarified.","False speculation about US government selling Bitcoin holdings from Silk Road confiscated funds, triggered by a user's mistaken wallet labeling on Arkham platform","Bitcoin price fell from approximately $28,000 to just under $27,000 at 1:30 p.m. ET, then recovered to around $27,700 later in the afternoon",mixed,BTC
431,2023-05-11,https://cryptonews.com/news/bitcoin-will-probably-retest-25k-but-bears-beware-on-chain-indicators-suggest-btc-price-in-early-stage-bull-market.htm,1,"Bitcoin has declined over 13% from its April highs above $31,000 and is currently trading under $27,000, breaking below key moving averages and threatening support levels. Despite short-term technical weakness and potential further decline to $25,200-400, longer-term indicators remain bullish. All eight of Glassnode's key on-chain indicators are flashing green, suggesting Bitcoin is in the early stages of a new bull market despite current price pressure.","US inflation data showing easing pressure on the Fed to keep interest rates higher for longer, combined with technical breakdown below key moving averages and support levels","Bitcoin declined over 13% from April highs above $31,000 to under $27,000, falling below 21-day and 50-day moving averages, with potential further decline to $25,200-400 support area",mixed,BTC
432,2023-05-11,https://cryptonews.com/news/smart-contracts-arrived-bitcoin-blockchain-will-btc-become-defi-powerhouse.htm,1,"Developers have deployed Uniswap smart contracts directly onto the Bitcoin blockchain, creating Trustless Market, a DEX for Smart BRC-20 tokens. This marks Bitcoin's official emergence as a smart contract platform, following the introduction of Ordinals protocol and BRC-20 token standard. The protocol achieved $500K trade volume in just 3 days, signaling strong demand for Bitcoin DeFi. The BRC-20 token market cap recently reached $1 billion before dropping to around $500 million.",Deployment of Uniswap smart contracts on Bitcoin blockchain enabling DeFi functionality and Smart BRC-20 token trading through Trustless Market protocol,Trustless Market achieved $500K trade volume and 2K trades with 500 users in 3 days; BRC-20 token market cap surpassed $1 billion before dropping to around $500 million,bullish,"BTC,ETH,WBTC"
433,2023-05-12,https://cryptonews.com/news/marathon-digital-served-with-additional-sec-subpoena-for-alleged-violations.htm,1,"Bitcoin mining firm Marathon Digital has received an additional SEC subpoena regarding alleged securities law violations related to its 2020 Montana mining facility construction. The SEC is investigating whether Marathon's issuance of 6 million new shares to fund the facility violated federal securities laws. This follows an earlier 2021 subpoena on the same matter. Meanwhile, Marathon announced plans to build a major Bitcoin mining data center in the Middle East through a joint venture.",SEC subpoena served to Marathon Digital over alleged securities law violations related to share issuance for mining facility funding,No specific price movements or market effects mentioned in the article,bearish,BTC
434,2023-05-15,https://cryptonews.com/news/number-of-bitcoin-wallets-with-at-least-1-btc-hits-1-million-smart-money-still-moving-in.htm,1,"Bitcoin reached a historic milestone with over one million wallet addresses holding at least 1 BTC for the first time. The growth in 'wholecoiner' wallets resumed in 2022 after stalling during the 2020-2021 bull run, suggesting smart money is accumulating during the current dip. Despite Bitcoin's 65% year-to-date gains, it remains 60% below its 2021 highs around $69,000. The continued increase in wholecoiner wallets indicates early-stage bull market conditions with smart money buying the dip.","Historic milestone of over 1 million Bitcoin addresses holding at least 1 BTC, combined with more egalitarian Bitcoin distribution, growing adoption, and smart money accumulation during price dips, particularly accelerating after the FTX collapse in November 2022.","Bitcoin is up approximately 65% year-to-date, currently trading in the low-$27,000s, but still remains about 60% down from its 2021 record highs of around $69,000. Market showing early-stage bull market characteristics.",bullish,BTC
435,2023-05-15,https://cryptonews.com/news/correlation-between-bitcoin-ether-prices-dips-below-80-first-18-months.htm,1,"The price correlation between Bitcoin (BTC) and Ether (ETH) has fallen below 80% for the first time since November 2021, dropping to around 78% last week according to Kaiko data. This represents the lowest correlation between the two largest cryptocurrencies in 18 months, meaning their prices are moving in different directions more frequently than before. The declining correlation is significant for traders, particularly algorithmic traders using hedging strategies between the two assets. Analysts believe this trend may continue through the first phase of ETH withdrawals from staking.","The declining correlation is attributed to the Ethereum Merge and ongoing ETH staking withdrawals, with analysts expecting the trend to continue until more staked ETH tokens are released.","BTC-ETH correlation dropped to 78%, the lowest in 18 months, making the ETH/BTC trading pair more volatile. The ETH/BTC price remains around 0.066 BTC per ETH, similar to levels 18 months ago.",neutral,"BTC,ETH"
